# energies_found, t, ehi, elo
2362 97269293338 710 3071
2363 97269293339 710 3072
2364 97269293347 710 3073
2365 97269294775 710 3074
2366 97269294777 710 3075
2367 97269294907 710 3076
2368 97271266247 710 3077
2369 97271279659 710 3078
2370 97284051437 710 3079
2371 97284051440 710 3080
2372 97284051479 710 3081
2373 97284051481 710 3082
2374 128892317112 710 3083
2375 128892317456 710 3084
2376 128892317462 710 3085
2377 128892317466 710 3086
