# energies_found, t, ehi, elo
2343 214186050001 711 3053
2344 214186051929 711 3054
2345 214186051940 711 3055
2346 214186051989 711 3056
2347 214186052016 711 3057
2348 214186052021 711 3058
2349 214186052027 711 3059
2350 214186052233 711 3060
2351 214186052238 711 3061
2352 214186052247 711 3062
2353 214186052249 711 3063
2354 214186052253 711 3064
2355 214186052262 711 3065
2356 214186052292 711 3066
2357 214186052293 711 3067
2358 214186052296 711 3068
2359 214186055526 711 3069
2360 214186055535 711 3070
2361 214186090537 711 3071
2362 214226913198 711 3072
2363 214226913249 711 3073
2364 214226913278 711 3074
2365 214226913305 711 3075
2366 214226914062 711 3076
2367 214226914119 711 3077
2368 214252991337 711 3078
2369 214253781479 711 3079
2370 214253781505 711 3080
2371 214253781641 711 3081
2372 214253781662 711 3082
2373 214253782155 711 3084
2374 214253782158 711 3085
2375 214253782177 711 3086
2376 214253782179 711 3087
2377 214253782232 711 3088
2378 214253782275 711 3089
2379 214253782499 711 3089
2380 377205900108 711 3091
2381 377205900110 711 3092
2382 377205900112 711 3092
2383 377206112741 711 3093
2384 377206347360 711 3095
2385 377206347365 711 3095
2386 377206347394 711 3096
2387 377206348018 711 3097
2388 377206391770 711 3098
2389 377206391774 711 3099
2390 377206391799 711 3100
2391 377206391816 711 3101
2392 377206391825 711 3102
2393 377206391889 711 3103
2394 377206391923 711 3104
2395 377206391952 711 3105
2396 377206391960 711 3106
2397 377206393857 711 3107
2398 377206393940 711 3108
2399 377206394024 711 3109
2400 377206394041 711 3110
2401 377206394090 711 3111
2402 377206400185 711 3112
2403 377206400402 711 3113
2404 377206400705 711 3114
2405 377206400899 711 3115
2406 377206400929 711 3116
2407 385834036987 710 3116
2408 706116699262 710 3117
2409 773738830321 709 3117
2410 773738830498 708 3117
2411 773738830506 707 3117
2412 773738830520 706 3117
2413 773738830569 705 3117
2414 918374094355 705 3118
2415 918374678532 705 3119
2416 918374678541 705 3120
2417 918374678748 705 3121
2418 918374678765 705 3122
2419 918374678771 705 3123
2420 918374678791 705 3124
2421 918374680709 705 3125
2422 918374681097 705 3126
2423 918374682086 705 3127
2424 918374682090 705 3128
2425 918374682141 705 3129
2426 918374682167 705 3130
2427 918374682169 705 3131
2428 918374682314 705 3132
2429 918374682329 705 3133
2430 918374682330 705 3134
2431 918374683126 705 3135
2432 918374683183 705 3136
2433 918374683233 705 3138
2434 918374683239 705 3139
2435 918374683379 705 3139
2436 918374683450 705 3140
2437 918374684003 705 3141
2438 918374684466 705 3142
2439 918374684483 705 3143
2440 918374684553 705 3144
2441 918374684560 705 3145
2442 918376252609 705 3146
2443 918376252628 705 3147
2444 918376334251 705 3148
2445 918376334267 705 3149
2446 918376334348 705 3150
2447 918376673956 705 3151
2448 918376673971 705 3152
2449 918376673979 705 3153
2450 918376674528 705 3154
2451 918376685232 705 3155
2452 918376685403 705 3156
2453 918376685427 705 3157
2454 918376685462 705 3158
2455 918376685470 705 3159
2456 918376840929 705 3160
2457 918376840985 705 3161
2458 918376841153 705 3162
2459 918377097124 705 3163
2460 918377097252 705 3164
2461 918377097261 705 3165
2462 918377097302 705 3166
2463 918377097326 705 3167
2464 918377097380 705 3168
2465 918377097389 705 3169
2466 918429783438 705 3170
2467 918429783774 705 3171
2468 918429783845 705 3172
2469 918429783864 705 3173
2470 918429806770 705 3174
2471 918429806819 705 3175
2472 918429806826 705 3176
2473 918429806831 705 3177
2474 918429806995 705 3178
2475 918429807003 705 3179
2476 918429807015 705 3180
2477 918429807020 705 3181
2478 918429807188 705 3182
2479 918429807254 705 3183
2480 918429808113 705 3184
2481 918429808149 705 3185
2482 918429808156 705 3186
2483 918429808232 705 3187
2484 918429808260 705 3188
2485 918429808371 705 3189
2486 918429808647 705 3190
2487 918429808682 705 3191
2488 918429808684 705 3192
2489 918429808709 705 3193
2490 918429808723 705 3194
2491 918429808775 705 3195
2492 918429808781 705 3196
2493 918429808809 705 3197
2494 918429808868 705 3199
2495 918429808869 705 3199
2496 918429808953 705 3200
2497 918429808955 705 3201
2498 918429808996 705 3202
2499 918429809001 705 3203
2500 918429809026 705 3204
2501 920444037890 705 3205
2502 920444037893 705 3206
2503 920444037924 705 3207
2504 920444037926 705 3208
2505 920444038026 705 3209
2506 920444038140 705 3210
2507 920444038376 705 3211
2508 920444038404 705 3212
2509 920444038463 705 3213
2510 920444038477 705 3214
